12857,1106.40,2,553.20,Medium Value
14410,1105.07,9,122.79,Medium Value
14948,1101.97,6,183.66,Medium Value
17047,1100.90,3,366.97,Medium Value
14744,1099.98,7,157.14,Medium Value
15978,1098.78,1,1098.78,Medium Value
13104,1098.48,6,183.08,Medium Value
17966,1098.43,5,219.69,Medium Value
16225,1096.32,5,219.26,Medium Value
16533,1095.56,3,365.19,Medium Value
13652,1095.08,3,365.03,Medium Value
15745,1094.59,4,273.65,Medium Value
15608,1093.68,4,273.42,Medium Value
13521,1093.65,3,364.55,Medium Value
18189,1090.24,2,545.12,Medium Value
13853,1090.14,1,1090.14,Medium Value
12534,1089.18,1,1089.18,Medium Value
15763,1086.92,2,543.46,Medium Value
13467,1083.71,2,541.86,Medium Value
17041,1081.57,3,360.52,Medium Value
14561,1080.76,3,360.25,Medium Value
16200,1080.62,2,540.31,Medium Value
13726,1079.66,2,539.83,Medium Value
15197,1079.61,3,359.87,Medium Value
12354,1079.40,1,1079.40,Medium Value
13715,1079.34,5,215.87,Medium Value
14352,1078.96,4,269.74,Medium Value
16980,1078.96,2,539.48,Medium Value
16094,1078.23,4,269.56,Medium Value
16563,1077.74,1,1077.74,Medium Value
13131,1073.30,3,357.77,Medium Value
15712,1072.36,5,214.47,Medium Value
15238,1071.99,3,357.33,Medium Value
13635,1071.03,1,1071.03,Medium Value
17522,1070.71,5,214.14,Medium Value
13761,1070.65,2,535.33,Medium Value
14212,1070.48,1,1070.48,Medium Value
17214,1069.12,6,178.19,Medium Value
16918,1068.82,6,178.14,Medium Value
15027,1066.15,4,266.54,Medium Value
17277,1065.35,2,532.68,Medium Value
14488,1064.28,1,1064.28,Medium Value
17287,1064.11,7,152.02,Medium Value
12951,1064.07,6,177.35,Medium Value
15801,1063.95,3,354.65,Medium Value
12936,1063.90,4,265.98,Medium Value
12815,1063.46,2,531.73,Medium Value
14411,1063.00,1,1063.00,Medium Value
16214,1062.75,3,354.25,Medium Value
15996,1060.68,6,176.78,Medium Value
15706,1060.56,4,265.14,Medium Value
17727,1060.25,1,1060.25,Medium Value
18130,1059.39,3,353.13,Medium Value
14465,1058.62,3,352.87,Medium Value
13455,1058.34,2,529.17,Medium Value
14419,1058.06,6,176.34,Medium Value
15407,1056.44,4,264.11,Medium Value
14514,1055.35,3,351.78,Medium Value
15977,1054.73,2,527.37,Medium Value
16728,1054.67,4,263.67,Medium Value
12716,1053.49,2,526.75,Medium Value
14583,1052.55,5,210.51,Medium Value
16416,1051.40,3,350.47,Medium Value
12849,1050.89,2,525.45,Medium Value
14224,1050.12,4,262.53,Medium Value
15329,1049.70,3,349.90,Medium Value
14078,1049.37,6,174.90,Medium Value
15464,1048.85,1,1048.85,Medium Value
15839,1048.49,3,349.50,Medium Value
15777,1047.11,4,261.78,Medium Value
16520,1046.57,3,348.86,Medium Value
14293,1046.56,4,261.64,Medium Value
17042,1044.38,5,208.88,Medium Value
15192,1044.32,3,348.11,Medium Value
14389,1043.46,2,521.73,Medium Value
15073,1043.41,3,347.80,Medium Value
12497,1043.10,1,1043.10,Medium Value
14584,1042.26,4,260.57,Medium Value
13719,1041.68,5,208.34,Medium Value
18221,1041.61,5,208.32,Medium Value
15434,1041.48,5,208.30,Medium Value
14446,1039.58,4,259.90,Medium Value
16320,1038.46,2,519.23,Medium Value
16175,1037.59,4,259.40,Medium Value
12691,1035.80,6,172.63,Medium Value
16260,1035.45,1,1035.45,Medium Value
13639,1033.34,1,1033.34,Medium Value
17724,1033.00,3,344.33,Medium Value
12599,1032.58,7,147.51,Medium Value
17405,1031.41,3,343.80,Medium Value
12724,1031.41,4,257.85,Medium Value
13235,1031.07,1,1031.07,Medium Value
12717,1030.98,2,515.49,Medium Value
13253,1030.40,2,515.20,Medium Value
17033,1030.14,3,343.38,Medium Value
15333,1028.56,1,1028.56,Medium Value
16682,1028.00,5,205.60,Medium Value
15104,1027.44,2,513.72,Medium Value
13956,1026.42,5,205.28,Medium Value
16160,1025.44,2,512.72,Medium Value
14904,1025.44,2,512.72,Medium Value
15658,1024.10,5,204.82,Medium Value
17096,1022.13,4,255.53,Medium Value
14346,1021.58,2,510.79,Medium Value
13165,1021.48,2,510.74,Medium Value
12572,1020.42,2,510.21,Medium Value
13376,1019.76,3,339.92,Medium Value
18142,1019.52,2,509.76,Medium Value
12828,1018.71,6,169.79,Medium Value
14083,1018.43,9,113.16,Medium Value
12514,1017.68,1,1017.68,Medium Value
13728,1016.14,6,169.36,Medium Value
13867,1015.29,3,338.43,Medium Value
12642,1013.26,3,337.75,Medium Value
12739,1013.04,2,506.52,Medium Value
17197,1013.01,1,1013.01,Medium Value
14195,1012.00,2,506.00,Medium Value
14775,1011.90,3,337.30,Medium Value
16229,1010.60,2,505.30,Medium Value
13032,1010.18,2,505.09,Medium Value
16572,1009.60,3,336.53,Medium Value
16174,1009.55,3,336.52,Medium Value
17951,1008.54,3,336.18,Medium Value
17646,1008.39,3,336.13,Medium Value
14631,1006.98,3,335.66,Medium Value
13429,1006.80,4,251.70,Medium Value
17126,1004.75,5,200.95,Medium Value
14214,1004.38,5,200.88,Medium Value
13410,1003.06,5,200.61,Medium Value
12446,1002.31,1,1002.31,Medium Value
12545,1000.39,2,500.20,Medium Value
15508,1000.27,6,166.71,Medium Value
18143,1000.16,2,500.08,Medium Value
12722,997.63,4,249.41,Medium Value
14540,996.26,3,332.09,Medium Value
15110,996.10,4,249.03,Medium Value
17594,993.18,2,496.59,Medium Value
16009,992.71,4,248.18,Medium Value
13363,992.50,2,496.25,Medium Value
14223,991.13,3,330.38,Medium Value
16232,990.88,4,247.72,Medium Value
17324,990.23,4,247.56,Medium Value
15062,987.86,4,246.97,Medium Value
18237,987.10,5,197.42,Medium Value
16376,987.01,2,493.51,Medium Value
13117,984.91,8,123.11,Medium Value
17144,984.57,2,492.29,Medium Value
12510,982.57,2,491.29,Medium Value
15133,982.42,3,327.47,Medium Value
14138,982.38,2,491.19,Medium Value
15071,982.07,2,491.04,Medium Value
16188,981.86,4,245.47,Medium Value
16907,981.65,5,196.33,Medium Value
16085,981.51,5,196.30,Medium Value
12541,981.18,3,327.06,Medium Value
18170,980.31,3,326.77,Medium Value
13509,979.72,7,139.96,Medium Value
15506,979.26,3,326.42,Medium Value
13350,979.12,2,489.56,Medium Value
15132,977.93,5,195.59,Medium Value
14920,977.77,2,488.89,Medium Value
15860,977.21,8,122.15,Medium Value
13026,975.36,5,195.07,Medium Value
14522,974.54,4,243.64,Medium Value
15449,974.52,3,324.84,Medium Value
12994,974.42,3,324.81,Medium Value
15747,974.04,3,324.68,Medium Value
18194,973.84,1,973.84,Medium Value
16419,972.23,6,162.04,Medium Value
13155,971.76,4,242.94,Medium Value
17100,971.74,2,485.87,Medium Value
17618,971.58,3,323.86,Medium Value
14256,969.06,2,484.53,Medium Value
15907,967.45,3,322.48,Medium Value
15793,965.61,3,321.87,Medium Value
12550,964.83,1,964.83,Medium Value
13138,962.39,6,160.40,Medium Value
14006,962.19,3,320.73,Medium Value
15156,961.49,3,320.50,Medium Value
14629,959.01,2,479.51,Medium Value
18192,957.97,1,957.97,Medium Value
13823,957.66,2,478.83,Medium Value
12697,957.59,3,319.20,Medium Value
15948,955.24,2,477.62,Medium Value
17244,954.90,1,954.90,Medium Value
17097,954.42,8,119.30,Medium Value
15835,954.09,4,238.52,Medium Value
16934,950.93,2,475.47,Medium Value
15421,950.36,4,237.59,Medium Value
16511,950.26,3,316.75,Medium Value
13636,949.12,5,189.82,Medium Value
12822,948.88,2,474.44,Medium Value
17044,948.48,1,948.48,Medium Value
13748,948.25,5,189.65,Medium Value
15787,948.05,3,316.02,Medium Value
12458,947.40,2,473.70,Medium Value
15707,945.58,4,236.40,Medium Value
17289,944.41,3,314.80,Medium Value
13261,944.10,2,472.05,Medium Value
12820,942.34,4,235.59,Medium Value
14075,942.26,3,314.09,Medium Value
15576,940.67,1,940.67,Medium Value
15289,939.78,3,313.26,Medium Value
17527,939.37,4,234.84,Medium Value
17227,939.32,6,156.55,Medium Value
16584,936.08,2,468.04,Medium Value
14140,935.05,2,467.53,Medium Value
16027,934.62,6,155.77,Medium Value
14081,934.52,2,467.26,Medium Value
12924,933.70,4,233.43,Medium Value
16657,933.62,4,233.41,Medium Value
13655,932.97,2,466.49,Medium Value
14532,932.85,4,233.21,Medium Value
18133,931.50,1,931.50,Medium Value
17552,930.41,4,232.60,Medium Value
14475,925.85,3,308.62,Medium Value
14231,925.71,3,308.57,Medium Value
17048,925.35,3,308.45,Medium Value
15312,924.85,4,231.21,Medium Value
13805,924.60,2,462.30,Medium Value
15654,922.53,2,461.27,Medium Value
13122,922.39,2,461.20,Medium Value
16551,922.12,3,307.37,Medium Value
13934,922.10,1,922.10,Medium Value
13035,921.88,2,460.94,Medium Value
17323,921.07,7,131.58,Medium Value
13984,920.51,5,184.10,Medium Value
17018,920.10,2,460.05,Medium Value
12652,919.98,1,919.98,Medium Value
13075,919.61,1,919.61,Medium Value
15253,918.20,5,183.64,Medium Value
13549,918.20,7,131.17,Medium Value
14015,917.34,1,917.34,Medium Value
14712,917.07,3,305.69,Medium Value
17236,916.13,6,152.69,Medium Value
14141,915.13,4,228.78,Medium Value
16216,914.93,1,914.93,Medium Value
16809,914.69,5,182.94,Medium Value
15587,913.68,4,228.42,Medium Value
12940,913.54,2,456.77,Medium Value
15364,913.19,2,456.60,Medium Value
14359,912.18,3,304.06,Medium Value
13782,912.00,6,152.00,Medium Value
13192,911.94,2,455.97,Medium Value
14289,911.26,6,151.88,Medium Value
18096,911.15,3,303.72,Medium Value
13689,910.00,1,910.00,Medium Value
15511,909.23,5,181.85,Medium Value
13038,908.46,3,302.82,Medium Value
14449,907.10,4,226.78,Medium Value
15480,905.50,1,905.50,Medium Value
15022,905.04,4,226.26,Medium Value
15807,903.90,3,301.30,Medium Value
17566,901.21,2,450.61,Medium Value
16716,901.20,2,450.60,Medium Value
17848,901.20,9,100.13,Medium Value
14625,899.63,2,449.82,Medium Value
17886,899.61,3,299.87,Medium Value
13662,897.76,3,299.25,Medium Value
17537,897.62,2,448.81,Medium Value
16361,896.66,4,224.17,Medium Value
15079,895.61,4,223.90,Medium Value
15865,895.13,3,298.38,Medium Value
15211,894.41,2,447.21,Medium Value
15066,893.59,1,893.59,Medium Value
12772,892.47,1,892.47,Medium Value
13515,891.12,4,222.78,Medium Value
15255,890.85,1,890.85,Medium Value
14240,890.34,2,445.17,Medium Value
17027,890.29,6,148.38,Medium Value
17007,889.93,6,148.32,Medium Value
14344,889.93,8,111.24,Medium Value
14623,889.25,5,177.85,Medium Value
17829,889.24,1,889.24,Medium Value
16347,887.65,2,443.83,Medium Value
16900,887.11,3,295.70,Medium Value
15822,885.47,2,442.74,Medium Value
17704,885.19,2,442.60,Medium Value
17109,885.04,6,147.51,Medium Value
15799,884.14,3,294.71,Medium Value
14597,883.15,2,441.58,Medium Value
18236,882.24,6,147.04,Medium Value
13037,881.07,3,293.69,Medium Value
15076,880.85,1,880.85,Medium Value
15653,877.44,2,438.72,Medium Value
14770,876.42,2,438.21,Medium Value
15100,876.00,3,292.00,Medium Value
13566,874.71,2,437.36,Medium Value
16513,874.59,4,218.65,Medium Value
13294,873.74,2,436.87,Medium Value
12847,871.54,1,871.54,Medium Value
15208,870.12,5,174.02,Medium Value
13200,870.09,4,217.52,Medium Value
13979,869.87,1,869.87,Medium Value
12694,869.67,2,434.84,Medium Value
13203,869.46,4,217.37,Medium Value
17649,868.49,1,868.49,Medium Value
14912,867.85,2,433.93,Medium Value
14715,867.38,4,216.85,Medium Value
16235,867.31,5,173.46,Medium Value
16121,867.11,2,433.56,Medium Value
14332,866.31,3,288.77,Medium Value
16567,865.60,2,432.80,Medium Value
13846,865.06,3,288.35,Medium Value
16221,864.86,3,288.29,Medium Value
12680,862.81,4,215.70,Medium Value
16266,861.89,7,123.13,Medium Value
12794,860.41,2,430.21,Medium Value
13339,860.12,1,860.12,Medium Value
14577,859.71,4,214.93,Medium Value
17064,859.35,3,286.45,Medium Value
14553,859.27,5,171.85,Medium Value
16163,856.60,2,428.30,Medium Value
13991,855.97,6,142.66,Medium Value
12693,855.91,4,213.98,Medium Value
16037,855.02,3,285.01,Medium Value
12878,854.99,2,427.50,Medium Value
17560,854.95,5,170.99,Medium Value
16877,853.72,6,142.29,Medium Value
14193,853.39,2,426.70,Medium Value
12379,852.24,2,426.12,Medium Value
16070,852.15,2,426.08,Medium Value
16020,851.01,3,283.67,Medium Value
12713,848.55,1,848.55,Medium Value
14657,848.22,4,212.06,Medium Value
13221,847.41,2,423.71,Medium Value
16924,846.75,3,282.25,Medium Value
16222,846.72,1,846.72,Medium Value
15965,845.64,4,211.41,Medium Value
14803,845.55,3,281.85,Medium Value
17624,843.48,2,421.74,Medium Value
15164,843.05,3,281.02,Medium Value
17929,843.00,4,210.75,Medium Value
13929,842.65,2,421.33,Medium Value
16108,842.50,1,842.50,Medium Value
16560,841.41,2,420.71,Medium Value
14862,841.20,2,420.60,Medium Value
17076,841.08,3,280.36,Medium Value
13940,839.14,4,209.79,Medium Value
17115,837.50,3,279.17,Medium Value
16554,837.10,3,279.03,Medium Value
15832,836.79,1,836.79,Medium Value
12728,836.33,4,209.08,Medium Value
16747,836.06,2,418.03,Medium Value
17169,835.78,2,417.89,Medium Value
17759,834.99,3,278.33,Medium Value
13835,834.57,4,208.64,Medium Value
17075,834.12,4,208.53,Medium Value
16644,833.78,2,416.89,Medium Value
15862,832.88,4,208.22,Medium Value
14644,830.76,2,415.38,Medium Value
13681,827.83,4,206.96,Medium Value
12461,826.88,2,413.44,Medium Value
12781,826.74,2,413.37,Medium Value
16494,826.53,1,826.53,Medium Value
17921,826.52,4,206.63,Medium Value
15525,825.92,3,275.31,Medium Value
12427,825.80,3,275.27,Medium Value
16869,825.42,4,206.36,Medium Value
16284,823.97,2,411.99,Medium Value
16164,822.48,3,274.16,Medium Value
12778,822.23,6,137.04,Medium Value
13893,821.10,1,821.10,Medium Value
13220,819.29,4,204.82,Medium Value
17764,818.82,2,409.41,Medium Value
16092,817.86,3,272.62,Medium Value
16943,816.73,3,272.24,Medium Value
15649,816.00,2,408.00,Medium Value
15399,815.77,3,271.92,Medium Value
14499,815.32,3,271.77,Medium Value
13280,814.86,3,271.62,Medium Value
16460,814.72,3,271.57,Medium Value
13811,814.50,3,271.50,Medium Value
18064,814.00,2,407.00,Medium Value
16600,813.52,6,135.59,Medium Value
16621,813.48,4,203.37,Medium Value
14421,813.11,2,406.56,Medium Value
15644,813.00,4,203.25,Medium Value
17980,811.45,3,270.48,Medium Value
16276,810.60,1,810.60,Medium Value
16624,810.57,2,405.29,Medium Value
13637,810.50,3,270.17,Medium Value
16891,809.70,5,161.94,Medium Value
17114,808.62,8,101.08,Medium Value
15533,807.57,3,269.19,Medium Value
12421,807.04,4,201.76,Medium Value
15952,806.57,4,201.64,Medium Value
13707,806.41,2,403.21,Medium Value
12434,806.14,2,403.07,Medium Value
16367,804.49,2,402.25,Medium Value
18248,804.02,2,402.01,Medium Value
12422,803.56,3,267.85,Medium Value
15831,801.76,3,267.25,Medium Value
18265,801.51,2,400.76,Medium Value
16806,801.49,4,200.37,Medium Value
15561,800.59,4,200.15,Medium Value
17905,800.24,4,200.06,Medium Value
13720,799.90,4,199.98,Medium Value
13030,799.48,2,399.74,Medium Value
17703,798.74,3,266.25,Medium Value
16438,798.35,5,159.67,Medium Value
13389,797.96,3,265.99,Medium Value
12701,797.71,2,398.86,Medium Value
17180,796.03,4,199.01,Medium Value
13336,795.12,1,795.12,Medium Value
15990,792.11,2,396.06,Medium Value
13167,791.33,4,197.83,Medium Value
14976,790.86,7,112.98,Medium Value
13016,789.89,3,263.30,Medium Value
16759,789.79,3,263.26,Medium Value
13329,789.00,2,394.50,Medium Value
14557,788.38,1,788.38,Medium Value
13212,788.08,3,262.69,Medium Value
13323,787.85,5,157.57,Medium Value
13884,787.60,5,157.52,Medium Value
16546,787.15,2,393.58,Medium Value
13109,786.54,2,393.27,Medium Value
12628,786.46,3,262.15,Medium Value
15806,784.58,3,261.53,Medium Value
15743,784.46,4,196.12,Medium Value
18136,784.33,3,261.44,Medium Value
17387,784.11,2,392.06,Medium Value
16054,783.90,1,783.90,Medium Value
17006,781.78,4,195.45,Medium Value
17341,781.36,3,260.45,Medium Value
15679,781.28,4,195.32,Medium Value
13583,781.03,1,781.03,Medium Value
16725,781.02,7,111.57,Medium Value
15239,780.59,2,390.30,Medium Value
17797,780.43,3,260.14,Medium Value
18228,779.90,2,389.95,Medium Value
12735,779.57,2,389.79,Medium Value
17411,778.94,3,259.65,Medium Value
13375,778.65,1,778.65,Medium Value
14815,778.50,2,389.25,Medium Value
17414,778.00,2,389.00,Medium Value
16505,777.60,1,777.60,Medium Value
13563,777.53,2,388.77,Medium Value
12425,777.20,1,777.20,Medium Value
15353,777.02,2,388.51,Medium Value
15618,776.85,4,194.21,Medium Value
13314,775.94,3,258.65,Medium Value
13341,775.85,1,775.85,Medium Value
14234,775.46,4,193.87,Medium Value
16825,775.18,2,387.59,Medium Value
15414,774.90,3,258.30,Medium Value
16043,773.99,4,193.50,Medium Value
15075,773.03,1,773.03,Medium Value
12965,771.91,1,771.91,Medium Value
17409,771.85,2,385.93,Medium Value
14662,771.17,4,192.79,Medium Value
16770,770.10,5,154.02,Medium Value
14412,770.03,2,385.02,Medium Value
16480,769.29,1,769.29,Medium Value
13356,768.24,1,768.24,Medium Value
17516,768.08,5,153.62,Medium Value
14550,765.62,2,382.81,Medium Value
14672,765.55,2,382.78,Medium Value
17695,765.34,2,382.67,Medium Value
14885,765.32,1,765.32,Medium Value
17268,763.64,4,190.91,Medium Value
17466,763.28,2,381.64,Medium Value
16470,762.39,4,190.60,Medium Value
15599,761.74,2,380.87,Medium Value
14883,761.59,6,126.93,Medium Value
16205,761.38,4,190.35,Medium Value
17425,759.17,2,379.59,Medium Value
16036,758.92,2,379.46,Medium Value
15568,758.29,3,252.76,Medium Value
12413,758.10,3,252.70,Medium Value
17979,757.71,4,189.43,Medium Value
17461,757.46,3,252.49,Medium Value
15223,755.75,2,377.88,Medium Value
13370,754.87,1,754.87,Medium Value
18104,754.64,1,754.64,Medium Value
13730,752.60,2,376.30,Medium Value
16256,752.43,1,752.43,Medium Value
12908,750.00,2,375.00,Medium Value
17146,749.78,3,249.93,Medium Value
14923,749.10,1,749.10,Medium Value
15074,748.87,1,748.87,Medium Value
15656,748.50,4,187.13,Medium Value
16859,747.81,2,373.91,Medium Value
13623,747.78,5,149.56,Medium Value
14201,747.44,7,106.78,Medium Value
16261,746.83,4,186.71,Medium Value
14050,746.36,2,373.18,Medium Value
17034,745.52,3,248.51,Medium Value
14790,745.06,4,186.27,Medium Value
13950,745.06,4,186.27,Medium Value
13236,744.85,2,372.43,Medium Value
13354,743.53,1,743.53,Medium Value
16730,743.11,3,247.70,Medium Value
12374,742.93,1,742.93,Medium Value
12465,742.19,2,371.10,Medium Value
13753,741.26,1,741.26,Medium Value
13900,740.95,3,246.98,Medium Value
17692,740.94,4,185.24,Medium Value
17974,740.79,3,246.93,Medium Value
15252,740.78,2,370.39,Medium Value
12603,739.20,1,739.20,Medium Value
14756,738.96,1,738.96,Medium Value
12976,738.60,1,738.60,Medium Value
15045,735.66,2,367.83,Medium Value
18156,734.94,2,367.47,Medium Value
15215,734.94,3,244.98,Medium Value
16362,734.77,5,146.95,Medium Value
16146,734.13,3,244.71,Medium Value
17812,732.16,4,183.04,Medium Value
13575,732.07,5,146.41,Medium Value
16099,731.90,3,243.97,Medium Value
13736,731.90,2,365.95,Medium Value
16491,731.50,1,731.50,Medium Value
14778,730.86,2,365.43,Medium Value
18035,730.40,3,243.47,Medium Value
12468,729.54,2,364.77,Medium Value
13077,729.27,4,182.32,Medium Value
17666,728.16,2,364.08,Medium Value
17888,726.05,8,90.76,Medium Value
14869,725.70,2,362.85,Medium Value
14055,725.64,1,725.64,Medium Value
16140,725.18,2,362.59,Medium Value
15584,725.11,4,181.28,Medium Value
12723,725.07,5,145.01,Medium Value
15636,724.76,2,362.38,Medium Value
12475,723.38,1,723.38,Medium Value
17521,723.21,3,241.07,Medium Value
15272,721.94,2,360.97,Medium Value
18062,720.52,3,240.17,Medium Value
16023,719.81,3,239.94,Medium Value
14179,719.78,2,359.89,Medium Value
14725,718.08,1,718.08,Medium Value
17884,717.45,4,179.36,Medium Value
15274,716.57,2,358.29,Medium Value
12535,716.35,2,358.18,Medium Value
15400,716.20,5,143.24,Medium Value
17029,716.00,2,358.00,Medium Value
15330,714.96,2,357.48,Medium Value
15757,714.42,2,357.21,Medium Value
12616,713.30,2,356.65,Medium Value
13169,712.88,2,356.44,Medium Value
13147,712.80,4,178.20,Medium Value
17761,712.78,1,712.78,Medium Value
13416,712.50,2,356.25,Medium Value
13587,712.40,1,712.40,Medium Value
17642,712.29,2,356.15,Medium Value
15855,712.24,5,142.45,Medium Value
13705,711.86,3,237.29,Medium Value
17179,711.79,3,237.26,Medium Value
13249,711.41,3,237.14,Medium Value
17472,710.29,3,236.76,Medium Value
14867,710.28,3,236.76,Medium Value
14127,709.71,3,236.57,Medium Value
16136,709.38,3,236.46,Medium Value
15951,708.22,2,354.11,Medium Value
16449,707.69,2,353.85,Medium Value
12453,707.09,1,707.09,Medium Value
16364,707.04,2,353.52,Medium Value
16309,706.57,2,353.29,Medium Value
14880,706.19,3,235.40,Medium Value
14126,706.13,3,235.38,Medium Value
15038,705.49,6,117.58,Medium Value
16015,705.39,3,235.13,Medium Value
16882,705.12,3,235.04,Medium Value
17934,704.25,2,352.13,Medium Value
12612,704.04,1,704.04,Medium Value
12883,703.47,4,175.87,Medium Value
18082,703.37,1,703.37,Medium Value
15103,703.36,2,351.68,Medium Value
15574,702.25,4,175.56,Medium Value
16997,702.00,3,234.00,Medium Value
14198,701.40,4,175.35,Medium Value
14356,701.23,2,350.62,Medium Value
17321,700.86,2,350.43,Medium Value
13238,700.73,4,175.18,Medium Value
17734,700.63,3,233.54,Medium Value
15800,699.08,2,349.54,Medium Value
13258,698.58,3,232.86,Medium Value
17423,698.41,2,349.21,Medium Value
17796,697.90,4,174.48,Medium Value
15053,697.79,3,232.60,Medium Value
14829,697.55,4,174.39,Medium Value
13596,697.04,2,348.52,Medium Value
15700,696.68,2,348.34,Medium Value
17397,696.41,2,348.21,Medium Value
14009,695.61,2,347.81,Medium Value
14959,695.42,4,173.86,Medium Value
15304,694.40,8,86.80,Medium Value
12925,694.05,2,347.03,Medium Value
14643,693.81,2,346.91,Medium Value
12410,693.33,2,346.67,Medium Value
13601,693.32,2,346.66,Medium Value
14111,692.85,4,173.21,Medium Value
17198,692.22,3,230.74,Medium Value
17733,692.19,2,346.10,Medium Value
13838,691.73,4,172.93,Medium Value
16212,690.34,2,345.17,Medium Value
18085,689.95,2,344.98,Medium Value
13023,689.90,2,344.95,Medium Value
15181,689.48,3,229.83,Medium Value
18196,689.13,2,344.57,Medium Value
17502,689.10,4,172.28,Medium Value
13799,688.86,2,344.43,Medium Value
16642,688.33,2,344.17,Medium Value
12658,686.05,1,686.05,Medium Value
16122,684.42,4,171.11,Medium Value
16495,684.41,3,228.14,Medium Value
15669,684.34,4,171.09,Medium Value
12942,683.90,3,227.97,Medium Value
17874,683.46,6,113.91,Medium Value
14222,683.17,1,683.17,Medium Value
12838,683.13,2,341.57,Medium Value
15582,682.91,3,227.64,Medium Value
13548,682.41,2,341.21,Medium Value
18135,681.91,5,136.38,Medium Value
12478,680.99,1,680.99,Medium Value
13524,680.18,5,136.04,Medium Value
16872,680.02,3,226.67,Medium Value
15322,679.68,1,679.68,Medium Value
13430,679.45,2,339.73,Medium Value
14788,679.44,2,339.72,Medium Value
17994,678.49,4,169.62,Medium Value
13925,678.25,4,169.56,Medium Value
13607,678.01,1,678.01,Medium Value
13388,677.10,2,338.55,Medium Value
13040,676.99,2,338.50,Medium Value
16377,676.20,1,676.20,Medium Value
15626,675.80,2,337.90,Medium Value
17462,675.69,2,337.85,Medium Value
13325,675.30,1,675.30,Medium Value
16418,675.27,3,225.09,Medium Value
13355,674.70,1,674.70,Medium Value
13464,674.68,1,674.68,Medium Value
17749,674.52,2,337.26,Medium Value
13951,674.45,3,224.82,Medium Value
14504,673.26,4,168.32,Medium Value
18121,673.10,2,336.55,Medium Value
14628,671.96,2,335.98,Medium Value
17883,671.77,4,167.94,Medium Value
12638,671.69,1,671.69,Medium Value
17299,669.11,4,167.28,Medium Value
12418,668.58,1,668.58,Medium Value
14342,668.56,4,167.14,Medium Value
13741,668.43,3,222.81,Medium Value
16383,668.36,2,334.18,Medium Value
15031,668.14,4,167.04,Medium Value
18022,668.11,1,668.11,Medium Value
16268,667.65,2,333.83,Medium Value
15969,666.10,3,222.03,Medium Value
17777,665.86,3,221.95,Medium Value
17105,665.78,2,332.89,Medium Value
16056,664.85,1,664.85,Medium Value
13963,664.54,4,166.14,Medium Value
16208,664.26,2,332.13,Medium Value
15643,664.00,3,221.33,Medium Value
14720,663.81,3,221.27,Medium Value
13240,663.65,4,165.91,Medium Value
16573,663.61,2,331.81,Medium Value
14451,662.59,2,331.30,Medium Value
16014,662.38,3,220.79,Medium Value
18218,662.08,2,331.04,Medium Value
16774,661.52,4,165.38,Medium Value
13028,661.32,2,330.66,Medium Value
14603,660.00,1,660.00,Medium Value
15492,659.46,2,329.73,Medium Value
13518,659.44,1,659.44,Medium Value
13759,659.41,2,329.71,Medium Value
16357,658.88,3,219.63,Medium Value
14150,658.64,2,329.32,Medium Value
17779,658.57,3,219.52,Medium Value
16696,657.90,4,164.48,Medium Value
14818,657.80,3,219.27,Medium Value
12577,657.80,3,219.27,Medium Value
15648,657.35,2,328.68,Medium Value
17459,657.30,2,328.65,Medium Value
15677,657.23,1,657.23,Medium Value
16157,656.69,3,218.90,Medium Value
13049,656.68,2,328.34,Medium Value
16708,656.63,1,656.63,Medium Value
16127,656.25,1,656.25,Medium Value
14894,655.75,1,655.75,Medium Value
16444,654.67,4,163.67,Medium Value
14651,654.60,2,327.30,Medium Value
17398,653.38,3,217.79,Medium Value
18151,653.35,2,326.68,Medium Value
13496,653.33,2,326.67,Medium Value
15205,653.24,2,326.62,Medium Value
14044,652.82,4,163.21,Medium Value
14548,652.80,2,326.40,Medium Value
17523,652.74,4,163.19,Medium Value
14034,651.82,3,217.27,Medium Value
16734,650.51,3,216.84,Medium Value
16469,650.43,4,162.61,Medium Value
15571,650.43,4,162.61,Medium Value
16969,650.41,3,216.80,Medium Value
17373,646.92,4,161.73,Medium Value
12589,646.68,2,323.34,Medium Value
15651,646.30,3,215.43,Medium Value
17545,645.96,3,215.32,Medium Value
14855,645.65,2,322.83,Medium Value
12719,644.95,2,322.48,Medium Value
17312,644.30,3,214.77,Medium Value
16431,642.81,3,214.27,Medium Value
14020,642.80,2,321.40,Medium Value
13034,642.77,2,321.39,Medium Value
15384,642.41,2,321.21,Medium Value
17046,642.02,1,642.02,Medium Value
15297,641.94,3,213.98,Medium Value
12365,641.38,2,320.69,Medium Value
12624,641.13,2,320.57,Medium Value
13417,640.83,2,320.42,Medium Value
13318,640.76,3,213.59,Medium Value
12631,640.50,1,640.50,Medium Value
14301,640.14,1,640.14,Medium Value
15919,639.89,2,319.95,Medium Value
17515,639.02,4,159.76,Medium Value
18160,638.06,2,319.03,Medium Value
14754,638.05,2,319.03,Medium Value
14664,637.89,2,318.95,Medium Value
14128,637.50,2,318.75,Medium Value
14481,636.51,2,318.26,Medium Value
15829,636.14,2,318.07,Medium Value
15773,635.68,1,635.68,Medium Value
14000,635.66,1,635.66,Medium Value
16139,635.41,3,211.80,Medium Value
17985,634.95,1,634.95,Medium Value
13892,632.97,4,158.24,Medium Value
14220,632.40,2,316.20,Medium Value
